link_name,status_link
"After Las Vegas Massacre, 'Bump Stock' Flies Off Shelves At Gun Shops",http://beforeitsnews.com/u-s-politics/2017/10/after-las-vegas-massacre-bump-stock-flies-off-shelves-at-gun-shops-2537367.html
Japanese Journalist Died After Working 159 Hours Of Overtime,http://beforeitsnews.com/u-s-politics/2017/10/japanese-journalist-died-after-working-159-hours-of-overtime-2537402.html
Las Vegas Shooting Makes Country Guitarist Change His Mind On Guns,http://beforeitsnews.com/u-s-politics/2017/10/las-vegas-shooting-makes-country-guitarist-change-his-mind-on-guns-2537201.html
Ravens Won’t Back Down,http://beforeitsnews.com/sports/2017/10/ravens-wont-back-down-2701798.html
"California Doubles Down on Stupidity, Is Now A Sanctuary State",http://beforeitsnews.com/u-s-politics/2017/10/california-doubles-down-on-stupidity-is-now-a-sanctuary-state-2537571.html
Freedom Exists Under Natural Law,https://www.activistpost.com/2017/10/freedom-exists-natural-law.html
Bounce Back or Bust: Will Albert Pujols Be A Viable Option In 2018?,http://beforeitsnews.com/sports/2017/10/bounce-back-or-bust-will-albert-pujols-be-a-viable-option-in-2018-2701902.html
Amazing F-16 Night Takeoff,http://beforeitsnews.com/u-s-politics/2017/10/amazing-f-16-night-take-off-2537186.html
Ravens Again Abandon Running Game,http://beforeitsnews.com/sports/2017/10/ravens-again-abandon-running-game-2701922.html
#notdoneyet,http://beforeitsnews.com/sports/2017/10/notdoneyet-2701906.html
Eurofighter crashing at sea during air show in Italy,http://www.disclose.tv/news/eurofighter_crashing_at_sea_during_air_show_in_italy/140376
Ravens vs. Steelers - Friday/Game Status,http://beforeitsnews.com/sports/2017/09/ravens-vs-steelers-fridaygame-status-3-2701521.html
"9/29 From the 50s Forward: HBD Ken, Teke Takes Two, ALou #2, Browns, 6-In-A-Row, Cutch Walks It Off, Giants Finale",http://beforeitsnews.com/sports/2017/09/929-from-the-50s-forward-hbd-ken-teke-takes-two-alou-2-browns-6-in-a-row-cutch-walks-it-off-giants-finale-2701480.html
Rams Upset Cowboys on the Road,http://beforeitsnews.com/sports/2017/10/rams-upset-cowboys-on-the-road-2701662.html
4chan Las Vegas Shooter Prophecy and Shooter a Crisis Actor at Sandy Hook? (Video),http://beforeitsnews.com/prophecy/2017/10/4chan-las-vegas-shooter-prophecy-shooter-a-crisis-actor-at-sandy-hook-video-2494570.html
New Ghost Gun Update Allows 3D Printing of Untraceable Handgun,https://www.activistpost.com/2017/10/new-ghost-gun-update-allows-3d-printing-of-untraceable-handgun.html
"Australia Successfully Reformed Gun Laws, Why Can’t The US?",http://beforeitsnews.com/u-s-politics/2017/10/australia-successfully-reformed-gun-laws-why-cant-the-us-2537233.html
"9/30 TRS-PNC Era: 3,000 For Roberto, '79 Clincher, HBD Bryan, Cover Boy Scoops, Game Stories",http://beforeitsnews.com/sports/2017/09/930-trs-pnc-era-3000-for-roberto-79-clincher-hbd-bryan-cover-boy-scoops-game-stories-2701559.html
Smart Billboards Target Individual Motorists and Spy on License Plates and Cellphones,https://www.activistpost.com/2017/09/smart-billboards-target-individual-motorists-spy-license-plates-cellphones.html
"Saturday: Two To Go - Jamo v Max Scherzer, Lineup, Notes",http://beforeitsnews.com/sports/2017/09/saturday-two-to-go-jamo-v-max-scherzer-lineup-notes-2701579.html
The Self-Driving Vehicle Future Will Be The End of Privacy,https://www.activistpost.com/2017/09/self-driving-vehicle-future-end-privacy.html
"Cutch Rocks, Bucs Roll 10-1",http://beforeitsnews.com/sports/2017/09/cutch-rocks-bucs-roll-10-1-2701212.html
Ravens @ Raiders - Wednesday,http://beforeitsnews.com/sports/2017/10/ravens-raiders-wednesday-2-2701960.html
SNL: Michael Che Calls Trump “You B*tch” Over Puerto Rico Response,http://beforeitsnews.com/u-s-politics/2017/10/snl-michael-che-calls-trump-you-btch-over-puerto-rico-response-2537087.html
Is Roy Moore Proof That The GOP Is More Extremist Than Ever?,http://beforeitsnews.com/u-s-politics/2017/09/is-roy-moore-proof-that-the-gop-is-more-extremist-than-ever-2537012.html
2017 Fantasy Football Team Defense Rankings - Week 5,http://beforeitsnews.com/sports/2017/10/2017-fantasy-football-team-defense-rankings-week-5-2701900.html
Kids & Fitness....Get the Kids Off the Couch & Have Some Fun!,http://beforeitsnews.com/sports/2017/09/kids-fitness-get-the-kids-off-the-couch-have-some-fun-2701071.html
Phil Robertson and Steve Bannon appear at Roy Moore Rally [Live Stream],http://beforeitsnews.com/u-s-politics/2017/09/phil-robertson-and-steve-bannon-appear-at-roy-moore-rally-live-stream-2536702.html
"10/6: HBD Eddie, Tom, Gene, Jeff, Joel & Radhames; Chiefs Triples; 20 For Smiley, More",http://beforeitsnews.com/sports/2017/10/106-hbd-eddie-tom-gene-jeff-joel-radhames-chiefs-triples-20-for-smiley-more-2702087.html
Ravens @ Raiders - Wednesday,http://beforeitsnews.com/sports/2017/10/ravens-raiders-wednesday-2-2701960.html
US Seeks to Monopolize Cyberwarfare,https://www.activistpost.com/2017/09/us-seeks-monopolize-cyberwarfare.html
"Waiver Worthy: RB Edition: Latavius Murray, Wayne Gallman Among Must Add Options",http://beforeitsnews.com/sports/2017/10/waiver-worthy-rb-edition-latavius-murray-wayne-gallman-among-must-add-options-2701774.html
Columbus day 2017: Trump's praise of Columbus omits dark history,http://beforeitsnews.com/u-s-politics/2017/10/columbus-day-2017-trumps-praise-of-columbus-omits-dark-history-2537630.html
The Young White Sox: Looking At Yoan Moncada & Others Getting An Opportunity,http://beforeitsnews.com/sports/2017/09/the-young-white-sox-looking-at-yoan-moncada-others-getting-an-opportunity-2701178.html
Quick Hit: Will Mitch Trubisky Be Worth Owning In 2018?,http://beforeitsnews.com/sports/2017/10/quick-hit-will-mitch-trubisky-be-worth-owning-in-2018-2701855.html
"Young Dread, One of the Most Followed Artists, Has Released His New Album",http://beforeitsnews.com/entertainment/2017/09/young-dread-one-of-the-most-followed-artists-has-released-his-new-album-2670612.html
Crisis Mode,http://beforeitsnews.com/sports/2017/10/crisis-mode-2701727.html
2017 Fantasy Football Tight End Rankings - Week 5,http://beforeitsnews.com/sports/2017/10/2017-fantasy-football-tight-end-rankings-week-5-2701894.html
"Food Truck Giving Free Food to Hurricane Workers, Kicked Out of Town for Not Having a Permit",https://www.activistpost.com/2017/09/food-truck-giving-free-food-hurricane-workers-kicked-town-not-permit.html
Guilty,http://beforeitsnews.com/sports/2017/10/guilty-2701917.html
Trump On Gun Violence: ‘We’re Not Going To Talk About That’,http://beforeitsnews.com/u-s-politics/2017/10/trump-on-gun-violence-were-not-going-to-talk-about-that-2537298.html
"Journalist Uncovers White Helmets Used Another ""Victim"" For Stage Prop Before Switching Him For ""Little Omran""",https://www.activistpost.com/2017/09/journalist-uncovers-white-helmets-used-another-victim-before-little-omran-propaganda.html
Missing Link Music Signs Jazz Icon Najee,http://beforeitsnews.com/entertainment/2017/09/missing-link-music-signs-jazz-icon-najee-2670521.html
Flash Sale - Pre-Order The Rotoprofessor 2018 Fantasy Baseball Draft Guide For $5.75!,http://beforeitsnews.com/sports/2017/09/flash-sale-pre-order-the-rotoprofessor-2018-fantasy-baseball-draft-guide-for-5-75-2701527.html
People Want A Reality Show Where Flat Earthers Look For The Edge Of Earth,http://www.disclose.tv/news/people_want_a_reality_show_where_flat_earthers_look_for_the_edge_of_earth/140345
Delusional Trump Thinks He Invented The Term ‘Fake’,http://beforeitsnews.com/u-s-politics/2017/10/delusional-trump-thinks-he-invented-the-term-fake-2537609.html
The NRA Is Responsible For Mass Shooting Epidemic In America,http://beforeitsnews.com/u-s-politics/2017/10/the-nra-is-responsible-for-mass-shooting-epidemic-in-america-2537302.html
"Employers Can Now Refuse to Pay for Birth Control, Thanks To Trump",http://beforeitsnews.com/u-s-politics/2017/10/employers-can-now-refuse-to-pay-for-birth-control-thanks-to-trump-2537484.html
Earth Must be Warned!' - French Astronaut's Chilling Warning Resurfaced This Week,http://www.disclose.tv/news/earth_must_be_warned__french_astronauts_chilling_warning_resurfaced_this_week/136450
Sheriff Won’t Charge The Teens Who Talked About Lynching A Student,http://beforeitsnews.com/u-s-politics/2017/10/sheriff-wont-charge-the-teens-who-talked-about-lynching-a-student-2537612.html
Trump Bemoans ‘Little Appreciation’ As San Juan Mayor Begs For Water,http://beforeitsnews.com/u-s-politics/2017/10/trump-bemoans-little-appreciation-as-san-juan-mayor-begs-for-water-2537595.html
Dirty Gold War,http://beforeitsnews.com/entertainment/2017/09/dirty-gold-war-2670511.html
Trump Isn't Rushing To Save Puerto Ricans Because They Aren't White,http://beforeitsnews.com/u-s-politics/2017/09/trump-isnt-rushing-to-save-puerto-ricans-because-they-arent-white-2536935.html
Teacher Sparks Outrage By Asking Kids To Make Nazi Mascots,http://beforeitsnews.com/u-s-politics/2017/10/teacher-sparks-outrage-by-asking-kids-to-make-nazi-mascots-2537450.html
UK Supermarket Becomes World's First to Offer Cashless Checkout with Finger Vein Scan,https://www.activistpost.com/2017/09/uk-supermarket-worlds-first-cashless-finger-vein-scan.html
Oops: California’s Sanctuary State Status brings Unintended Consequences from ICE,http://beforeitsnews.com/u-s-politics/2017/10/oops-californias-sanctuary-state-status-brings-unintended-consequences-from-ice-2537512.html
The Plan to Beat Pittsburgh,http://beforeitsnews.com/sports/2017/09/the-plan-to-beat-pittsburgh-2701477.html
How Economics and Voluntaryism Informed Roger Ver on Bitcoin,https://www.activistpost.com/2017/09/roger-ver-interview-vin-armani-bitcoin-scaling.html
Newly Passed Law Will Jail Parents if Their Kids are Caught Bullying,https://www.activistpost.com/2017/10/newly-passed-law-will-jail-parents-kids-caught-bullying.html
Department of Homeland Security is Collecting Social Media Data on All Immigrants,https://www.activistpost.com/2017/09/department-of-homeland-security-is-collecting-social-media-data-on-all-immigrants.html
FSU Opponent Preview: Wake Forest,http://beforeitsnews.com/sports/2017/09/fsu-opponent-preview-wake-forest-2701384.html
Buy ‘Em or Deny ‘Em: Is Delino Deshields Anything More Than A One Trick Pony?,http://beforeitsnews.com/sports/2017/10/buy-em-or-deny-em-is-delino-deshields-anything-more-than-a-one-trick-pony-2702165.html
Ravens vs. Steelers - Thursday,http://beforeitsnews.com/sports/2017/09/ravens-vs-steelers-thursday-3-2701449.html
Japanese Journalist Died After Working 159 Hours Of Overtime,http://beforeitsnews.com/u-s-politics/2017/10/japanese-journalist-died-after-working-159-hours-of-overtime-2537402.html
Kushner’s Lawyer Is So Smart He Emailed A Senate Letter To A Prankster,http://beforeitsnews.com/u-s-politics/2017/09/kushners-lawyer-is-so-smart-he-emailed-a-senate-letter-to-a-prankster-2536955.html
Social Casino: Opportunities and Challenges,http://beforeitsnews.com/entertainment/2017/09/social-casino-opportunities-and-challenges-2670507.html
In The Shadow Of Feeling,http://beforeitsnews.com/entertainment/2017/09/in-the-shadow-of-feeling-2670602.html
64 YO Stephen Paddock Identified As The Gunman Behind LV Mass Shooting,http://beforeitsnews.com/u-s-politics/2017/10/64-yo-stephen-paddock-identified-as-the-gunman-behind-lv-mass-shooting-2537139.html
Steelers WR Antonio Brown Spends Most of His Friday Media Session Praising Ben Roethlisberger,http://beforeitsnews.com/sports/2017/10/steelers-wr-antonio-brown-spends-most-of-his-friday-media-session-praising-ben-roethlisberger-2702124.html
New Star Wars 8 Trailer to be Unveiled During … Monday Night Football [Facepalm],http://beforeitsnews.com/u-s-politics/2017/10/new-star-wars-8-trailer-to-be-unveiled-during-monday-night-football-facepalm-2537554.html
"10 Important Stories From 09/25/17 Box Scores: Haniger’s Big Night, Judge Makes History & More",http://beforeitsnews.com/sports/2017/09/10-important-stories-from-092517-box-scores-hanigers-big-night-judge-makes-history-more-2701137.html
This High School Is Threatening To Ban Players Who Kneel During Anthem,http://beforeitsnews.com/u-s-politics/2017/10/this-high-school-is-threatening-to-ban-players-who-kneel-during-anthem-2537184.html
Teen Suspended For Sitting During Pledge Of Allegiance,http://beforeitsnews.com/u-s-politics/2017/10/teen-suspended-for-sitting-during-pledge-of-allegiance-2537597.html
San Juan Mayor that Criticized Relief Efforts Doesn’t Show Up for FEMA Planning Sessions,http://beforeitsnews.com/u-s-politics/2017/10/san-juan-mayor-that-criticized-relief-efforts-doesnt-show-up-for-fema-planning-sessions-2537095.html
"10/5 Expo Park-Forbes Field: Bucs Win '60 Opener, Lose '27; Pud's 300; HBD Claude, Felix & Sarge; Grays Win WS",http://beforeitsnews.com/sports/2017/10/105-expo-park-forbes-field-bucs-win-60-opener-lose-27-puds-300-hbd-claude-felix-sarge-grays-win-ws-2701996.html
"On SNL, Alec Baldwin’s Trump Calls San Juan Mayor “Nasty Woman”",http://beforeitsnews.com/u-s-politics/2017/10/on-snl-alec-baldwins-trump-calls-san-juan-mayor-nasty-woman-2537077.html
UN Security Council Resolution 2375 on North Korea,https://www.activistpost.com/2017/09/un-security-council-resolution-2375-north-korea-preparation-war.html
"Trump Administration Proposes Historic Low Refugee Cap Of 45,000",http://beforeitsnews.com/u-s-politics/2017/09/trump-administration-proposes-historic-low-refugee-cap-of-45000-2536916.html
NLDS: Kyle Hendricks to start Game 1 vs. Nationals,http://beforeitsnews.com/sports/2017/10/nlds-kyle-hendricks-to-start-game-1-vs-nationals-2701941.html
Secretary Tom Price’s Resignation Letter [Full Text],http://beforeitsnews.com/u-s-politics/2017/09/secretary-tom-prices-resignation-letter-full-text-2537024.html
"The ""FREE"" Press Is NOT Free To Tell The Facts About Vaccines",https://www.activistpost.com/2017/10/free-press-not-free-tell-facts-vaccines.html
"10/3 Happenings: HBD Cap, Johnny, Dog, Tomato, Ismael, Wil & Alex; Frankie & Gene Hired; Clarke Retires",http://beforeitsnews.com/sports/2017/10/103-happenings-hbd-cap-johnny-dog-tomato-ismael-wil-alex-frankie-gene-hired-clarke-retires-2701818.html
#notdoneyet,http://beforeitsnews.com/sports/2017/10/notdoneyet-2701906.html
Vendange Carmel Inn and Suites Announces New Wine-Themed Room in Partnership With Award-Winning Soledad-Based Carmel Road Winery,http://beforeitsnews.com/entertainment/2017/09/vendange-carmel-inn-and-suites-announces-new-wine-themed-room-in-partnership-with-award-winning-soledad-based-carmel-road-winery-2670487.html
Public Version Of Crude Trump-Howard Stern Interviews Hit By DCMA,http://beforeitsnews.com/u-s-politics/2017/09/public-version-of-crude-trump-howard-stern-interviews-hit-by-dcma-2536979.html
HORRIFYING! Raining Spiders In Brazil,http://dailybuzzlive.com/horrifying-raining-spiders-brazil/
Robert Plant Announces New Tour and Releases New Single [video],http://beforeitsnews.com/u-s-politics/2017/09/robert-plant-announces-new-tour-and-releases-new-single-video-2536776.html
Annihilation [Teaser Trailer],http://beforeitsnews.com/u-s-politics/2017/09/annihilation-teaser-trailer-2536866.html
Freedom Exists Under Natural Law,https://www.activistpost.com/2017/10/freedom-exists-natural-law.html
Astronomers Think They Might Have Spotted A New Dwarf Planet In Our Solar System,http://www.disclose.tv/news/astronomers_think_they_might_have_spotted_a_new_dwarf_planet_in_our_solar_system/140349
"9/25 Games: Hans Has His Days, Crowd: 23, Big Poison's Mark, Game Stories...",http://beforeitsnews.com/sports/2017/09/925-games-hans-has-his-days-crowd-23-big-poisons-mark-game-stories-2701053.html
The Juice Reportedly Seeks Bunny Ranch Romp with Hooker Resembling Murdered Ex-Wife,http://beforeitsnews.com/u-s-politics/2017/10/the-juice-reportedly-seeks-bunny-ranch-romp-with-hooker-resembling-murdered-ex-wife-2537614.html
Vatican Kidnaps Teenage Girl Leaked Letter Says,http://beforeitsnews.com/scandals/2017/09/vatican-kidnaps-teenage-girl-leaked-letter-says-2437327.html
